4.59058e-16
5.042e-16
4.88477e-16
6.57432e-16
6.8697e-16
6.8149e-16
7.43433e-16
6.95873e-16
7.251e-16
8.63099e-16
1.72709e-15
2.87254e-15
9.86244e-15
2.35209e-13
3.86562e-13
1.62201e-13
3.68743e-12
5.10445e-14
5.61625e-13
3.05327e-12
1.79842e-11
8.46757e-13
1.45992e-11
6.16836e-12
4.68309e-12
1.11522e-11
4.81472e-11
4.59058e-16
5.042e-16
4.88477e-16
4.59058e-16
5.042e-16
4.88477e-16
6.57432e-16
