1961
-0.0425 	0
-0.035 	0
-0.0314991 	0
-0.0279159 	0
-0.0249299 	0
-0.0224416 	0
-0.020368 	0
-0.01864 	0
-0.0172 	0
-0.016 	0
-0.015 	0
-0.0143001 	0
-0.0134 	0
-0.0125 	0
-0.0115001 	0
-0.0105 	0
-0.00950001 	0
-0.0085 	0
-0.0075 	0
-0.00670001 	0
-0.00585 	0
-0.005 	0
-0.004 	0
-0.00299999 	0
-0.00199997 	0
-0.00099994 	0
1.00001e-07 	0
0.00100015 	0
0.00200021 	0
0.00300028 	0
0.00400036 	0
0.005 	0
0.00585 	0
0.00670001 	0
0.0075 	0
0.0085 	0
0.0095001 	0
0.0105003 	0
0.0115006 	0
0.0125 	0
0.0134 	0
0.0143 	0
0.015 	0
0.016 	0
0.0172 	0
0.01864 	0
0.020368 	0
0.0224416 	0
0.0249299 	0
0.0279159 	0
0.0314991 	0
0.035 	0
0.0425 	0
-0.0425 	0.0005
-0.035 	0.0005
-0.0314991 	0.0005
-0.0279159 	0.0005
-0.0249299 	0.0005
-0.0224416 	0.0005
-0.020368 	0.0005
-0.01864 	0.0005
-0.0172 	0.0005
-0.016 	0.0005
-0.015 	0.0005
-0.0143001 	0.0005
-0.0134 	0.0005
-0.0125 	0.0005
-0.0115001 	0.0005
-0.0105 	0.0005
-0.00950001 	0.0005
-0.0085 	0.0005
-0.0075 	0.0005
-0.00670001 	0.0005
-0.00585 	0.0005
-0.005 	0.0005
-0.004 	0.0005
-0.00299999 	0.0005
-0.00199997 	0.0005
-0.00099994 	0.0005
1.00001e-07 	0.0005
0.00100015 	0.0005
0.00200021 	0.0005
0.00300028 	0.0005
0.00400036 	0.0005
0.005 	0.0005
0.00585 	0.0005
0.00670001 	0.0005
0.0075 	0.0005
0.0085 	0.0005
0.0095001 	0.0005
0.0105003 	0.0005
0.0115006 	0.0005
0.0125 	0.0005
0.0134 	0.0005
0.0143 	0.0005
0.015 	0.0005
0.016 	0.0005
0.0172 	0.0005
0.01864 	0.0005
0.020368 	0.0005
0.0224416 	0.0005
0.0249299 	0.0005
0.0279159 	0.0005
0.0314991 	0.0005
0.035 	0.0005
0.0425 	0.0005
-0.0425 	0.001
-0.035 	0.001
-0.0314991 	0.001
-0.0279159 	0.001
-0.0249299 	0.001
-0.0224416 	0.001
-0.020368 	0.001
-0.01864 	0.001
-0.0172 	0.001
-0.016 	0.001
-0.015 	0.001
-0.0143001 	0.001
-0.0134 	0.001
-0.0125 	0.001
-0.0115001 	0.001
-0.0105 	0.001
-0.00950001 	0.001
-0.0085 	0.001
-0.0075 	0.001
-0.00670001 	0.001
-0.00585 	0.001
-0.005 	0.001
-0.004 	0.001
-0.00299999 	0.001
-0.00199997 	0.001
-0.00099994 	0.001
1.00001e-07 	0.001
0.00100015 	0.001
0.00200021 	0.001
0.00300028 	0.001
0.00400036 	0.001
0.005 	0.001
0.00585 	0.001
0.00670001 	0.001
0.0075 	0.001
0.0085 	0.001
0.0095001 	0.001
0.0105003 	0.001
0.0115006 	0.001
0.0125 	0.001
0.0134 	0.001
0.0143 	0.001
0.015 	0.001
0.016 	0.001
0.0172 	0.001
0.01864 	0.001
0.020368 	0.001
0.0224416 	0.001
0.0249299 	0.001
0.0279159 	0.001
0.0314991 	0.001
0.035 	0.001
0.0425 	0.001
-0.0425 	0.0015
-0.035 	0.0015
-0.0314991 	0.0015
-0.0279159 	0.0015
-0.0249299 	0.0015
-0.0224416 	0.0015
-0.020368 	0.0015
-0.01864 	0.0015
-0.0172 	0.0015
-0.016 	0.0015
-0.015 	0.0015
-0.0143001 	0.0015
-0.0134 	0.0015
-0.0125 	0.0015
-0.0115001 	0.0015
-0.0105 	0.0015
-0.00950001 	0.0015
-0.0085 	0.0015
-0.0075 	0.0015
-0.00670001 	0.0015
-0.00585 	0.0015
-0.005 	0.0015
-0.004 	0.0015
-0.00299999 	0.0015
-0.00199997 	0.0015
-0.00099994 	0.0015
1.00001e-07 	0.0015
0.00100015 	0.0015
0.00200021 	0.0015
0.00300028 	0.0015
0.00400036 	0.0015
0.005 	0.0015
0.00585 	0.0015
0.00670001 	0.0015
0.0075 	0.0015
0.0085 	0.0015
0.0095001 	0.0015
0.0105003 	0.0015
0.0115006 	0.0015
0.0125 	0.0015
